movieId,title,genres,clean_title
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,City Slickers II The Legend of Curlys Gold
433,Clean Slate (1994),Comedy,Clean Slate
434,Cliffhanger (1993),Action|Adventure|Thriller,Cliffhanger
435,Coneheads (1993),Comedy|Sci-Fi,Coneheads
436,Color of Night (1994),Drama|Thriller,Color of Night
437,Cops and Robbersons (1994),Comedy,Cops and Robbersons
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,Cowboy Way The
439,Dangerous Game (1993),Drama,Dangerous Game
440,Dave (1993),Comedy|Romance,Dave
441,Dazed and Confused (1993),Comedy,Dazed and Confused
442,Demolition Man (1993),Action|Adventure|Sci-Fi,Demolition Man
443,"Endless Summer 2, The (1994)",Adventure|Documentary,Endless Summer 2 The
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,Even Cowgirls Get the Blues
445,Fatal Instinct (1993),Comedy,Fatal Instinct
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,Farewell My Concubine
447,"Favor, The (1994)",Comedy|Romance,Favor The
448,Fearless (1993),Drama,Fearless
449,Fear of a Black Hat (1994),Comedy,Fear of a Black Hat
450,With Honors (1994),Comedy|Drama,With Honors
451,Flesh and Bone (1993),Drama|Mystery|Romance,Flesh and Bone
452,Widows' Peak (1994),Drama,Widows Peak
453,For Love or Money (1993),Comedy|Romance,For Love or Money
454,"Firm, The (1993)",Drama|Thriller,Firm The
455,Free Willy (1993),Adventure|Children|Drama,Free Willy
456,Fresh (1994),Crime|Drama|Thriller,Fresh
457,"Fugitive, The (1993)",Thriller,Fugitive The
458,Geronimo: An American Legend (1993),Drama|Western,Geronimo An American Legend
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,Getaway The
460,Getting Even with Dad (1994),Comedy,Getting Even with Dad
461,Go Fish (1994),Drama|Romance,Go Fish
462,"Good Man in Africa, A (1994)",Action|Adventure,Good Man in Africa A
463,Guilty as Sin (1993),Crime|Drama|Thriller,Guilty as Sin
464,Hard Target (1993),Action|Adventure|Crime|Thriller,Hard Target
465,Heaven & Earth (1993),Action|Drama|War,Heaven  Earth
466,Hot Shots! Part Deux (1993),Action|Comedy|War,Hot Shots Part Deux
467,Live Nude Girls (1995),Comedy,Live Nude Girls
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,Englishman Who Went Up a Hill But Came Down a Mountain The
469,"House of the Spirits, The (1993)",Drama|Romance,House of the Spirits The
470,House Party 3 (1994),Comedy,House Party 3
471,"Hudsucker Proxy, The (1994)",Comedy,Hudsucker Proxy The
472,I'll Do Anything (1994),Comedy|Drama,Ill Do Anything
473,In the Army Now (1994),Comedy|War,In the Army Now
474,In the Line of Fire (1993),Action|Thriller,In the Line of Fire
475,In the Name of the Father (1993),Drama,In the Name of the Father
476,"Inkwell, The (1994)",Comedy|Drama,Inkwell The
477,What's Love Got to Do with It? (1993),Drama|Musical,Whats Love Got to Do with It
478,Jimmy Hollywood (1994),Comedy|Crime|Drama,Jimmy Hollywood
479,Judgment Night (1993),Action|Crime|Thriller,Judgment Night
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,Jurassic Park
481,Kalifornia (1993),Drama|Thriller,Kalifornia
482,Killing Zoe (1994),Crime|Drama|Thriller,Killing Zoe
483,King of the Hill (1993),Drama,King of the Hill
484,Lassie (1994),Adventure|Children,Lassie
485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,Last Action Hero
486,Life with Mikey (1993),Comedy,Life with Mikey
487,Lightning Jack (1994),Comedy|Western,Lightning Jack
488,M. Butterfly (1993),Drama|Romance,M Butterfly
489,Made in America (1993),Comedy,Made in America
490,Malice (1993),Thriller,Malice
491,"Man Without a Face, The (1993)",Drama,Man Without a Face The
492,Manhattan Murder Mystery (1993),Comedy|Mystery,Manhattan Murder Mystery
493,Menace II Society (1993),Action|Crime|Drama,Menace II Society
494,Executive Decision (1996),Action|Adventure|Thriller,Executive Decision
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,In the Realm of the Senses
496,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,What Happened Was
497,Much Ado About Nothing (1993),Comedy|Romance,Much Ado About Nothing
498,Mr. Jones (1993),Drama|Romance,Mr Jones
499,Mr. Wonderful (1993),Comedy|Romance,Mr Wonderful
500,Mrs. Doubtfire (1993),Comedy|Drama,Mrs Doubtfire
501,Naked (1993),Drama,Naked
502,"Next Karate Kid, The (1994)",Action|Children|Romance,Next Karate Kid The
503,"New Age, The (1994)",Drama,New Age The
504,No Escape (1994),Action|Drama|Sci-Fi,No Escape
505,North (1994),Comedy,North
506,Orlando (1992),Drama|Fantasy|Romance,Orlando
507,"Perfect World, A (1993)",Crime|Drama|Thriller,Perfect World A
508,Philadelphia (1993),Drama,Philadelphia
509,"Piano, The (1993)",Drama|Romance,Piano The
510,Poetic Justice (1993),Drama,Poetic Justice
511,"Program, The (1993)",Action|Drama,Program The
512,"Puppet Masters, The (1994)",Horror|Sci-Fi,Puppet Masters The
513,Radioland Murders (1994),Comedy|Mystery|Romance,Radioland Murders
514,"Ref, The (1994)",Comedy,Ref The
515,"Remains of the Day, The (1993)",Drama|Romance,Remains of the Day The
516,Renaissance Man (1994),Comedy|Drama,Renaissance Man
517,Rising Sun (1993),Action|Drama|Mystery,Rising Sun
518,"Road to Wellville, The (1994)",Comedy,Road to Wellville The
519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,RoboCop 3
520,Robin Hood: Men in Tights (1993),Comedy,Robin Hood Men in Tights
521,Romeo Is Bleeding (1993),Crime|Thriller,Romeo Is Bleeding
522,Romper Stomper (1992),Action|Drama,Romper Stomper
523,Ruby in Paradise (1993),Drama,Ruby in Paradise
524,Rudy (1993),Drama,Rudy
525,"Saint of Fort Washington, The (1993)",Drama,Saint of Fort Washington The
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,Savage Nights
527,Schindler's List (1993),Drama|War,Schindlers List
528,"Scout, The (1994)",Comedy|Drama,Scout The
529,Searching for Bobby Fischer (1993),Drama,Searching for Bobby Fischer
530,Second Best (1994),Drama,Second Best
531,"Secret Garden, The (1993)",Children|Drama,Secret Garden The
532,Serial Mom (1994),Comedy|Crime|Horror,Serial Mom
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,Shadow The
534,Shadowlands (1993),Drama|Romance,Shadowlands
535,Short Cuts (1993),Drama,Short Cuts
536,"Simple Twist of Fate, A (1994)",Drama,Simple Twist of Fate A
537,Sirens (1994),Drama,Sirens
538,Six Degrees of Separation (1993),Drama,Six Degrees of Separation
539,Sleepless in Seattle (1993),Comedy|Drama|Romance,Sleepless in Seattle
540,Sliver (1993),Thriller,Sliver
541,Blade Runner (1982),Action|Sci-Fi|Thriller,Blade Runner
542,Son in Law (1993),Comedy|Drama|Romance,Son in Law
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,So I Married an Axe Murderer
544,Striking Distance (1993),Action|Crime,Striking Distance
546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,Super Mario Bros
547,Surviving the Game (1994),Action|Adventure|Thriller,Surviving the Game
548,Terminal Velocity (1994),Action|Mystery|Thriller,Terminal Velocity
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,ThirtyTwo Short Films About Glenn Gould
550,Threesome (1994),Comedy|Romance,Threesome
551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,Nightmare Before Christmas The
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,Three Musketeers The
553,Tombstone (1993),Action|Drama|Western,Tombstone
554,Trial by Jury (1994),Crime|Drama|Thriller,Trial by Jury
555,True Romance (1993),Crime|Thriller,True Romance
556,"War Room, The (1993)",Documentary,War Room The
558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,Pagemaster The
559,"Paris, France (1993)",Comedy,Paris France
560,"Beans of Egypt, Maine, The (1994)",Drama,Beans of Egypt Maine The
561,Killer (Bulletproof Heart) (1994),Drama|Thriller,Killer
562,Welcome to the Dollhouse (1995),Comedy|Drama,Welcome to the Dollhouse
563,Germinal (1993),Drama|Romance,Germinal
564,Chasers (1994),Comedy,Chasers
565,Cronos (1993),Drama|Horror,Cronos
566,Naked in New York (1994),Comedy|Romance,Naked in New York
567,Kika (1993),Comedy|Drama,Kika
568,Bhaji on the Beach (1993),Comedy|Drama,Bhaji on the Beach
569,Little Big League (1994),Comedy|Drama,Little Big League
570,"Slingshot, The (Kådisbellan) (1993)",Comedy|Drama,Slingshot The
571,"Wedding Gift, The (1994)",Drama|Romance,Wedding Gift The
572,Foreign Student (1994),Drama,Foreign Student
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,Ciao Professore
574,Spanking the Monkey (1994),Comedy|Drama,Spanking the Monkey
575,"Little Rascals, The (1994)",Children|Comedy,Little Rascals The
576,Fausto (1993),Comedy,Fausto
577,Andre (1994),Adventure|Children|Drama,Andre
579,"Escort, The (Scorta, La) (1993)",Crime|Thriller,Escort The
580,Princess Caraboo (1994),Drama,Princess Caraboo
581,"Celluloid Closet, The (1995)",Documentary,Celluloid Closet The
582,Métisse (Café au Lait) (1993),Comedy|Drama,Mtisse
583,Dear Diary (Caro Diario) (1994),Comedy|Drama,Dear Diary
584,I Don't Want to Talk About It (De eso no se habla) (1993),Drama|Romance,I Dont Want to Talk About It
585,"Brady Bunch Movie, The (1995)",Comedy,Brady Bunch Movie The
586,Home Alone (1990),Children|Comedy,Home Alone
587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,Ghost
588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,Aladdin
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,Terminator 2 Judgment Day
590,Dances with Wolves (1990),Adventure|Drama|Western,Dances with Wolves
591,Tough and Deadly (1995),Action|Drama|Thriller,Tough and Deadly
592,Batman (1989),Action|Crime|Thriller,Batman
593,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,Silence of the Lambs The
594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,Snow White and the Seven Dwarfs
595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,Beauty and the Beast
596,Pinocchio (1940),Animation|Children|Fantasy|Musical,Pinocchio
597,Pretty Woman (1990),Comedy|Romance,Pretty Woman
598,Window to Paris (Okno v Parizh) (1994),Comedy|Fantasy,Window to Paris
599,"Wild Bunch, The (1969)",Adventure|Western,Wild Bunch The
600,Love and a .45 (1994),Action|Comedy|Crime,Love and a 45
601,"Wooden Man's Bride, The (Yan shen) (1994)",Drama,Wooden Mans Bride The
602,"Great Day in Harlem, A (1994)",Documentary,Great Day in Harlem A
603,"Bye Bye, Love (1995)",Comedy,Bye Bye Love
604,Criminals (1996),Documentary,Criminals
605,One Fine Day (1996),Drama|Romance,One Fine Day
606,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,Candyman Farewell to the Flesh
607,Century (1993),Drama,Century
608,Fargo (1996),Comedy|Crime|Drama|Thriller,Fargo
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,Homeward Bound II Lost in San Francisco
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,Heavy Metal
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,Hellraiser Bloodline
612,"Pallbearer, The (1996)",Comedy,Pallbearer The
613,Jane Eyre (1996),Drama|Romance,Jane Eyre
614,Loaded (1994),Drama|Thriller,Loaded
615,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama,Bread and Chocolate
616,"Aristocats, The (1970)",Animation|Children,Aristocats The
617,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama,Flower of My Secret The
618,Two Much (1995),Comedy|Romance,Two Much
619,Ed (1996),Comedy,Ed
620,Scream of Stone (Cerro Torre: Schrei aus Stein) (1991),Drama,Scream of Stone
621,My Favorite Season (1993),Drama,My Favorite Season
623,"Modern Affair, A (1995)",Romance,Modern Affair A
625,Asfour Stah (1990),Drama,Asfour Stah
626,"Thin Line Between Love and Hate, A (1996)",Comedy,Thin Line Between Love and Hate A
627,"Last Supper, The (1995)",Drama|Thriller,Last Supper The
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,Primal Fear
629,Rude (1995),Drama,Rude
630,Carried Away (1996),Drama|Romance,Carried Away
631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,All Dogs Go to Heaven 2
632,Land and Freedom (Tierra y libertad) (1995),Drama|War,Land and Freedom
633,Denise Calls Up (1995),Comedy,Denise Calls Up
634,Theodore Rex (1995),Comedy,Theodore Rex
635,"Family Thing, A (1996)",Comedy|Drama,Family Thing A
636,Frisk (1995),Drama,Frisk
637,Sgt. Bilko (1996),Comedy,Sgt Bilko
638,Jack and Sarah (1995),Romance,Jack and Sarah
639,Girl 6 (1996),Comedy|Drama,Girl 6
640,Diabolique (1996),Drama|Thriller,Diabolique
641,"Little Indian, Big City (Un indien dans la ville) (1994)",Adventure|Children|Comedy,Little Indian Big City
642,Roula (1995),Drama,Roula
643,Peanuts - Die Bank zahlt alles (1996),Comedy,Peanuts  Die Bank zahlt alles
644,Happy Weekend (1996),Comedy,Happy Weekend
645,Nelly & Monsieur Arnaud (1995),Drama,Nelly  Monsieur Arnaud
647,Courage Under Fire (1996),Action|Crime|Drama|War,Courage Under Fire
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,Mission Impossible
649,Cold Fever (Á köldum klaka) (1995),Comedy|Drama,Cold Fever
650,Moll Flanders (1996),Drama,Moll Flanders
651,"Superweib, Das (1996)",Comedy,Superweib Das
652,"301, 302 (301/302) (1995)",Horror|Mystery|Thriller,301 302
653,Dragonheart (1996),Action|Adventure|Fantasy,Dragonheart
654,And Nobody Weeps for Me (Und keiner weint mir nach) (1996),Drama|Romance,And Nobody Weeps for Me
655,My Mother's Courage (Mutters Courage) (1995),Comedy,My Mothers Courage
656,Eddie (1996),Comedy,Eddie
657,Yankee Zulu (1994),Comedy|Drama,Yankee Zulu
658,Billy's Holiday (1995),Drama|Musical,Billys Holiday
659,Purple Noon (Plein soleil) (1960),Crime|Drama|Thriller,Purple Noon
660,August (1996),Drama,August
661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,James and the Giant Peach
662,Fear (1996),Thriller,Fear
663,Kids in the Hall: Brain Candy (1996),Comedy,Kids in the Hall Brain Candy
664,Faithful (1996),Comedy,Faithful
665,Underground (1995),Comedy|Drama|War,Underground
666,All Things Fair (Lust och fägring stor) (1995),Drama|Romance|War,All Things Fair
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,Bloodsport 2
668,Song of the Little Road (Pather Panchali) (1955),Drama,Song of the Little Road
670,"World of Apu, The (Apur Sansar) (1959)",Drama,World of Apu The
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,Mystery Science Theater 3000 The Movie
672,Tarantella (1995),Drama,Tarantella
673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,Space Jam
674,Barbarella (1968),Adventure|Comedy|Sci-Fi,Barbarella
675,Hostile Intentions (1994),Action|Drama|Thriller,Hostile Intentions
676,They Bite (1996),Comedy|Horror|Sci-Fi,They Bite
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,Some Folks Call It a Sling Blade
679,"Run of the Country, The (1995)",Drama,Run of the Country The
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller,Alphaville
681,Coup de torchon (Clean Slate) (1981),Crime,Coup de torchon
682,Tigrero: A Film That Was Never Made (1994),Documentary|Drama,Tigrero A Film That Was Never Made
683,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",Documentary,Eye of Vichy The
684,Windows (1980),Drama,Windows
685,It's My Party (1996),Drama,Its My Party
687,Country Life (1994),Drama|Romance,Country Life
688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,Operation Dumbo Drop
690,"Promise, The (Versprechen, Das) (1995)",Drama|Romance,Promise The
691,Mrs. Winterbourne (1996),Comedy|Romance,Mrs Winterbourne
692,Solo (1996),Action|Sci-Fi|Thriller,Solo
693,Under the Domim Tree (Etz Hadomim Tafus) (1994),Drama,Under the Domim Tree
694,"Substitute, The (1996)",Action|Crime|Drama,Substitute The
695,True Crime (1996),Mystery|Thriller,True Crime
696,Butterfly Kiss (1995),Drama|Thriller,Butterfly Kiss
697,Feeling Minnesota (1996),Drama|Romance,Feeling Minnesota
698,Delta of Venus (1995),Drama,Delta of Venus
699,To Cross the Rubicon (1991),Drama,To Cross the Rubicon
700,Angus (1995),Comedy,Angus
701,Daens (1992),Drama,Daens
702,Faces (1968),Drama,Faces
703,Boys (1996),Drama,Boys
704,"Quest, The (1996)",Action|Adventure,Quest The
705,Cosi (1996),Comedy,Cosi
706,Sunset Park (1996),Drama,Sunset Park
707,Mulholland Falls (1996),Crime|Drama|Thriller,Mulholland Falls
708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,Truth About Cats  Dogs The
709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,Oliver  Company
710,Celtic Pride (1996),Comedy,Celtic Pride
711,Flipper (1996),Adventure|Children,Flipper
712,Captives (1994),Crime|Drama|Romance|Thriller,Captives
713,Of Love and Shadows (1994),Drama,Of Love and Shadows
714,Dead Man (1995),Drama|Mystery|Western,Dead Man
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance,Horseman on the Roof The
716,Switchblade Sisters (1975),Crime,Switchblade Sisters
717,Mouth to Mouth (Boca a boca) (1995),Comedy,Mouth to Mouth
718,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi,Visitors The
719,Multiplicity (1996),Comedy,Multiplicity
720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,Wallace  Gromit The Best of Aardman Animation
721,Halfmoon (Paul Bowles - Halbmond) (1995),Drama,Halfmoon
722,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary,Haunted World of Edward D Wood Jr The
723,Two Friends (1986),Drama,Two Friends
724,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,Craft The
725,"Great White Hype, The (1996)",Comedy,Great White Hype The
726,Last Dance (1996),Drama,Last Dance
727,War Stories (1995),Documentary,War Stories
728,Cold Comfort Farm (1995),Comedy,Cold Comfort Farm
729,"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama,Institute Benjamenta or This Dream People Call Human Life
730,Low Life (1994),Drama,Low Life
731,Heaven's Prisoners (1996),Crime|Thriller,Heavens Prisoners
732,Original Gangstas (1996),Crime,Original Gangstas
733,"Rock, The (1996)",Action|Adventure|Thriller,Rock The
734,Getting Away With Murder (1996),Comedy,Getting Away With Murder
735,Cemetery Man (Dellamorte Dellamore) (1994),Horror,Cemetery Man
736,Twister (1996),Action|Adventure|Romance|Thriller,Twister
